region,regioncode,district,districtcode,ward,wardcode,street,places
ARUSHA,23,MONDULI,234,NAALARAMI,23418,NAALARAMI,IRKIDOMUNGE
ARUSHA,23,MONDULI,234,NAALARAMI,23418,NAALARAMI,NAALARAMI
ARUSHA,23,MONDULI,234,NAALARAMI,23418,NAALARAMI,IDONYO
ARUSHA,23,MONDULI,234,NAALARAMI,23418,LENGILORITI,LENGILORITI
ARUSHA,23,MONDULI,234,NAALARAMI,23418,LENGILORITI,LOSIRIRIMI
ARUSHA,23,MONDULI,234,NAALARAMI,23418,ENGORIKA,KIRURUM
ARUSHA,23,MONDULI,234,NAALARAMI,23418,ENGORIKA,TULIANG'ATUNY
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LEMOOTI,LEMOOTI
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LEMOOTI,OLORISO
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LEMOOTI,LESIDAI
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LONGOOLWA A,LONGOOLWA A
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LONGOOLWA A,ORKISIMA
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LONGOOLWA A,ODONYO
ARUSHA,23,MONDULI,234,LEMOOTI,23419,LONGOOLWA A,ENGOSIPA
ARUSHA,23,MONDULI,234,LEMOOTI,23419,OLDONYO,NYORIT A
ARUSHA,23,MONDULI,234,LEMOOTI,23419,OLDONYO,NYORIT B
ARUSHA,23,MONDULI,234,LEMOOTI,23419,OLDONYO,LENGIJAPE
ARUSHA,23,MONDULI,234,LEMOOTI,23419,OLDONYO,OLDONYO
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI A,MNADA WA ZAMANI
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI A,ROMAN CATHOLIC
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI A,COMWEX
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI A,POPO
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI B,MIGUNGANI KUSINI
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI B,MAKAO MAPYA
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,MIGUNGANI B,MIGUNGANI MASHARIKI
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,KIGONGONI,MIEMBENI
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,KIGONGONI,AMANI
ARUSHA,23,MONDULI,234,MIGUNGANI,23420,KIGONGONI,BONDENI
ARUSHA,23,LONGIDO,235,LONGIDO,23501,LONGIDO,MADUKANI
ARUSHA,23,LONGIDO,235,LONGIDO,23501,LONGIDO,SHULENI
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,KIMOKOUWA,ILTILAL
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,KIMOKOUWA,ENDEPESI
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,KIMOKOUWA,LOLOIBONI
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,EWORENDEKE,SIKARDA
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,EWORENDEKE,MATIANI
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,EWORENDEKE,LESOIT
ARUSHA,23,LONGIDO,235,KIMOKOUWA,23502,EWORENDEKE,EWORENDEKE
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,MTAA WA SABA
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,BUGURUNI
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,KISONGO
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,KISONGO B
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,KISONGO C
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,MLIMANI
ARUSHA,23,LONGIDO,235,NAMANGA,23503,NAMANGA,MAKAO MAPYA
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,TINGATINGA,ORRO
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,TINGATINGA,NAMBA 1
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,TINGATINGA,MADUKANI
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,NGUNGÓSUNYAI
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,MADUKANI
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,OKII
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,EMBONG’ET  A
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,EMBONG’ET B
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,KIBANGASI
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,NGOBENI
ARUSHA,23,LONGIDO,235,TINGATINGA,23504,NGEREYANI,ILDONYO
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,ELERAI,ORMOTI
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,ELERAI,ELERAIKATI
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,ELERAI,ERANGAU
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,OLMOLOG,ELWAAI
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,OLMOLOG,MSHALONI
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,OLMOLOG,ENGATANI
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,LERANG’WA,MUKAO
ARUSHA,23,LONGIDO,235,OLMOLOG,23505,LERANG’WA,LERANG’WA
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KAMWANGA,NAGILENGOS
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KAMWANGA,LALARASHI
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KAMWANGA,MLIMANI PARK
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KAMWANGA,LEPAYON
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KAMWANGA,EMURUTOTO
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KITENDEN,KITENDEN
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KITENDEN,MISIGIYO
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,KITENDEN,ENGOKOLA
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,IRKASWA,MKULIMA
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,IRKASWA,KILIMANYUKI
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,IRKASWA,MZALENDO
ARUSHA,23,LONGIDO,235,KAMWANGA,23506,IRKASWA,KIJIWENI
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,ENGIKARET,INDEMWA
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,ENGIKARET,OSINYAI
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,ENGIKARET,EMBALWA
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,KISERIAN,ENGASURAI
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,KISERIAN,NGÓSWANI
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,KISERIAN,OLDONYOLAANDARE
ARUSHA,23,LONGIDO,235,ENGIKARET,23507,KISERIAN,MANAU – SITET
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,ELANGÁTADAPASH,NGINYE
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,ELANGÁTADAPASH,NDARAKWA
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,ELANGÁTADAPASH,LOSINONI
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,OLCHORONYOKYE,OLCHORONYOKYE
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,OLCHORONYOKYE,LARKARIA
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,OLCHORONYOKYE,INDALETA
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,SOKON,SANGEI
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,SOKON,SOKON
ARUSHA,23,LONGIDO,235,ELANG'ATADAPASH,23508,SOKON,KINGÚNA
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ORKEJULOONGISHU,MADUKANI
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ORKEJULOONGISHU,EWASOLTUROTO
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ENGUSHAI,ENDONYONAJU
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ENGUSHAI,EUWASNAMANAA
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ENGUSHAI,MBARANGATI
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ARMANIE,PARMANJA
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ARMANIE,IRBILIN
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,ARMANIE,INGOLILI
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,LOPOLOSEK,IMBILIN
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,LOPOLOSEK,LOPOLOSEK
ARUSHA,23,LONGIDO,235,KETUMBEINE,23509,LOPOLOSEK,IOORBILIN
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,MUNDARARA,LESS MUNDARARA
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,MUNDARARA,OLORIEN
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,MUNDARARA,OLONGELU
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,MUNDARARA,KATARINI
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,MUNDARARA,INJALAY
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,ORGIRA,INGONDIN
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,ORGIRA,ENGUTOTO
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,ORPURKEL,LOOSOITO
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,ORPURKEL,ENGOSOKWAN
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,LESINGÉITA,OLDOINYO
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,LESINGÉITA,NDEPES
ARUSHA,23,LONGIDO,235,MUNDARARA,23510,LESINGÉITA,LELEK
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,NGOSWAK,NARIPI
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,NGOSWAK,NGOSWAK
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,MAIROWA,MADUKANI
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,MAIROWA,LOSIAITI
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,MAIROWA,ENGUTOKORGOS
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,MAIROWA,ENGONGU
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,MAIROWA,NESONGOYO
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KARAO,ILCHOROI
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KARAO,OLTEPES
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KARAO,INGOISUK
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,SINONIK,EMPOPONGÍ
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,SINONIK,NGERIN
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KIMWATI,LOONJOITO
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KIMWATI,KIMWATI
ARUSHA,23,LONGIDO,235,ENGARENAIBOR,23511,KIMWATI,KWENIA
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE A,ALAKIRIKIR
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE A,MATAKASE
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE A,MATALE C
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE A,IRINGONG'WEN
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE B,EMURUTOTO
ARUSHA,23,LONGIDO,235,MATALE A,23512,MATALE B,EMESERA
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,LUMBWA,ESOKONNOI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,LUMBWA,NDINYIKA
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,LUMBWA,ENGIRIRATI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,LUMBWA,IRMANYARA
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,LUMBWA,ELESOTI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ALAILILAI,LOOMBOORI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ALAILILAI,OSINONI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ALAILILAI,ORKUNGÚRANGAI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ILCHANGITSAPUKIN,NAARMANYARA
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ILCHANGITSAPUKIN,ILCHANGÍTSAPUKIN
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,ILCHANGITSAPUKIN,NAUDO
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,WOSIWOSI,NAIPANDI
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,WOSIWOSI,KIPII
ARUSHA,23,LONGIDO,235,GELAI LUMBWA,23513,WOSIWOSI,LOORBILIN
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,LOONDOLWO
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,NGÓINGÓI
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,ARMANIE
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,MADUKANI
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,LAILUPA
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,OLDUNG'ORO
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MEIRUGOI,ENDIRIMA
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,LOONDOLWO/ESIRWA,ARMANIE
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,LOONDOLWO/ESIRWA,ORPURA
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,LOONDOLWO/ESIRWA,MARIKI
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MAGADINI,ESIRWA
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MAGADINI,OLDONYOLENGAI
ARUSHA,23,LONGIDO,235,GELAI MEIRUGOI,23514,MAGADINI,NAIKARIKAR
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,ILORIENITO,IMBURIA
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,ILORIENITO,MOTOON
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,ILORIENITO,ORETETI
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,NADAARE,ALAIRATAAT
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,NADAARE,ENJOREANGATA
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,NADAARE,ILOPON
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,LOSIRWA,KISAMBI
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,LOSIRWA,OSINONI
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,LOSIRWA,OLOMUKI
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,LOSIRWA,LOOLTUROT
ARUSHA,23,LONGIDO,235,ILORIENITO,23515,LOSIRWA,LESOIT
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,ORBOMBA,ORBOMBA
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,ORBOMBA,ELANGÁTAMUKUTAN
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,ORBOMBA,OLCHURAI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,ORBOMBA,OLDORKO
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,OLTEPESI,OLTEPESI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,OLTEPESI,MLIMANI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,OLTEPESI,OLTINGA
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,OLTEPESI,DARAJANI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,OLTEPESI,IRIRO
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,RANCHI,NAALARAMI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,RANCHI,LOOSIKITO
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,RANCHI,LAALTARAI
ARUSHA,23,LONGIDO,235,ORBOMBA,23516,RANCHI,IMBILIN
ARUSHA,23,LONGIDO,235,NOONDOTO,23517,NOONDOTO,INGUTOT
ARUSHA,23,LONGIDO,235,NOONDOTO,23517,NOONDOTO,NAAMALASIN
ARUSHA,23,LONGIDO,235,NOONDOTO,23517,ENGUSERO,NOONDEMWA
ARUSHA,23,LONGIDO,235,NOONDOTO,23517,ENGUSERO,OLCHURAI
ARUSHA,23,LONGIDO,235,SINYA,23518,ILDONYIO,OLTINGA
ARUSHA,23,LONGIDO,235,SINYA,23518,ILDONYIO,OLDOINYIO
ARUSHA,23,LONGIDO,235,SINYA,23518,ILDONYIO,OLOKII
ARUSHA,23,LONGIDO,235,SINYA,23518,LEREMETA,LEREMETA
ARUSHA,23,LONGIDO,235,SINYA,23518,LEREMETA,ENGUSERO
ARUSHA,23,LONGIDO,235,SINYA,23518,LEREMETA,ESOITNAROK
ARUSHA,23,LONGIDO,235,SINYA,23518,ENDONYEMALI,ENDONYEMALI
ARUSHA,23,LONGIDO,235,SINYA,23518,ENDONYEMALI,ENGUTOTO
ARUSHA,23,LONGIDO,235,SINYA,23518,ENDONYEMALI,OLTEPES
ARUSHA,23,LONGIDO,235,SINYA,23518,ENDONYEMALI,KITABARNE
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,KATI
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,TFA
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,MALIASILI
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,SLAHHAMO
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,MANYARA
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,MANGAFI
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,BARAZANI
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,NMC
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,BWAWANI
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,MAZINGIRA BORA
ARUSHA,23,KARATU,236,KARATU,23601,ENDONYEMALI,BOMANI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,AYALABE MAGHARIBI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,AYALABE KUSINI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,AYALABE KASKAZINI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,AYALABE MASHARIKI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,KIWANDANI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,SABATO
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,TLOMA
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,KAMBI YA NYOKA
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,KILIMANI MASHAMBA
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,HUDUMA
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,KILIMANI
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,GANAKO
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,HAYMU
ARUSHA,23,KARATU,236,GANAKO,23602,ENDONYEMALI,NGORONGORO
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMAMOJA,SANGARYAN
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMAMOJA,CHANGARAWE
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMAMOJA,KIBAONI
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMAMOJA,PARK
ARUSHA,23,KARATU,236,RHOTIA,23603,HUDUMA,SOWETO
ARUSHA,23,KARATU,236,RHOTIA,23603,HUDUMA,SAHHATA
ARUSHA,23,KARATU,236,RHOTIA,23603,HUDUMA,KIRURUMO
ARUSHA,23,KARATU,236,RHOTIA,23603,HUDUMA,AYATSERE
ARUSHA,23,KARATU,236,RHOTIA,23603,RHOTIA KATI,RHOTIA JUU
ARUSHA,23,KARATU,236,RHOTIA,23603,RHOTIA KATI,RHOTIA KATI
ARUSHA,23,KARATU,236,RHOTIA,23603,MARERA,MARERA KATI
ARUSHA,23,KARATU,236,RHOTIA,23603,MARERA,HUDUMA
ARUSHA,23,KARATU,236,RHOTIA,23603,MARERA,DIPU
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMATEMBO,KILIMATEMBO BARABARANI
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMATEMBO,HUDUMA
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMATEMBO,KILIMATEMBO JUU
ARUSHA,23,KARATU,236,RHOTIA,23603,KILIMATEMBO,GILALA
ARUSHA,23,KARATU,236,RHOTIA,23603,KAINAM RHOTIA,KAINAM KUSINI
ARUSHA,23,KARATU,236,RHOTIA,23603,KAINAM RHOTIA,JARANJAR
ARUSHA,23,KARATU,236,RHOTIA,23603,KAINAM RHOTIA,HAREABI
ARUSHA,23,KARATU,236,RHOTIA,23603,CHEMCHEM,ASLINI
ARUSHA,23,KARATU,236,RHOTIA,23603,CHEMCHEM,HUDUMA
ARUSHA,23,KARATU,236,RHOTIA,23603,CHEMCHEM,MBULUMBULU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,SLAHHAMO,TLOMA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,SLAHHAMO,WHEAT SCHEME
ARUSHA,23,KARATU,236,MBULUMBULU,23604,SLAHHAMO,GENDAA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,SLAHHAMO,ASLINI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,SLAHHAMO,TLOMA DO DIRANGW
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,SEAY JUU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,SEAY CHINI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,SAHHATA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,TLAWI JUU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,TLAWI KATI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KAMBI YA SIMBA,HARKI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,LOSITETE,KITUMA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,LOSITETE,SELELA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,LOSITETE,LENGIPIMA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,KATI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,ANTSI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,QANGARI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,BONDE LA FARU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,TLOMA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,SABA SABA
ARUSHA,23,KARATU,236,MBULUMBULU,23604,UPPER KITETE,JUU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KITETE,NJORO
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KITETE,TLOMA DO HHAWU
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KITETE,BARAI
ARUSHA,23,KARATU,236,MBULUMBULU,23604,KITETE,FITSA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,ENDAMARARIEK,AYARAAT
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,ENDAMARARIEK,ENDAMARARIEK
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GIDBASSO,ASLIN
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GIDBASSO,BAGHAYO
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GIDBASSO,ANTSI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GIDBASSO,TLOMA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GIDBASSO,SHANGIT
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,ENDALLAH,MANUSAY
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,ENDALLAH,SHANGIT
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,ENDALLAH,ENDALLAH
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MASABEDA,MASABEDA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MASABEDA,KINIHHE
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MASABEDA,FITSA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GETAMOCK,HAMBAL
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GETAMOCK,KWANDAL
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,GETAMOCK,GENDAA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MAHHAHHA,GARANTHI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MAHHAHHA,ANTSI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MAHHAHHA,MAHHAHHA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,MAHHAHHA,KINIHHE
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,BASSODAWISH,AMAFALA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,BASSODAWISH,GWANDUMEHHI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,BASSODAWISH,GWANDUMEHHI TLAWI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,BASSODAWISH,BARAY ‘A’
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,SHANGIT,TIITA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,SHANGIT,G/TLAWI
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,SHANGIT,MANUSAY
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,KHUSUMAY,TLA’A
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,KHUSUMAY,ANTSA
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,KHUSUMAY,SLAHHAMO
ARUSHA,23,KARATU,236,ENDAMARARIEK,23605,KHUSUMAY,MIBUYU MIWILI
ARUSHA,23,KARATU,236,BUGER,23606,AYALALIYO,ANTSI
ARUSHA,23,KARATU,236,BUGER,23606,AYALALIYO,AYLOI
ARUSHA,23,KARATU,236,BUGER,23606,AYALALIYO,GEHANDU
ARUSHA,23,KARATU,236,BUGER,23606,BUGER,GAHABIYA
